##FastQC	0.11.5
>>Basic Statistics	pass
#Measure	Value
Filename	SRR2146913_1.fastq
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	26405627
Sequences flagged as poor quality	0
Sequence length	101
%GC	47
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	31.79738651916881	33.0	31.0	34.0	30.0	34.0
2	32.03416536937373	34.0	31.0	34.0	30.0	34.0
3	31.854018312081738	34.0	31.0	34.0	29.0	34.0
4	35.42151651994478	37.0	35.0	37.0	33.0	37.0
5	35.310476134499666	37.0	35.0	37.0	33.0	37.0
6	35.24403904516261	37.0	35.0	37.0	33.0	37.0
7	35.21616563015148	37.0	35.0	37.0	33.0	37.0
8	35.19575210238333	37.0	35.0	37.0	33.0	37.0
9	36.8420000782409	39.0	37.0	39.0	33.0	39.0
10-11	36.84182136633226	39.0	37.5	39.0	33.0	39.0
12-13	36.774681718407976	39.0	37.0	39.0	33.0	39.0
14-15	38.114171593047196	41.0	38.0	41.0	33.0	41.0
16-17	38.043661243113064	40.5	38.0	41.0	33.0	41.0
18-19	37.97812697270926	40.0	38.0	41.0	33.0	41.0
20-21	37.8864265181054	40.0	38.0	41.0	33.0	41.0
22-23	37.741969164375455	40.0	38.0	41.0	32.0	41.0
24-25	37.59466527721534	40.0	38.0	41.0	32.0	41.0
26-27	37.415217351210785	40.0	38.0	41.0	32.0	41.0
28-29	37.22999277767576	40.0	38.0	41.0	31.0	41.0
30-31	37.03495012634996	40.0	37.5	41.0	31.0	41.0
32-33	37.11455804476826	40.0	38.0	41.0	31.0	41.0
34-35	37.05545335090888	40.0	37.5	41.0	30.5	41.0
36-37	37.15697468573649	40.0	38.0	41.0	31.0	41.0
38-39	37.156878891760456	40.0	38.0	41.0	31.0	41.0
40-41	37.06353278412969	40.0	37.5	41.0	31.0	41.0
42-43	36.92117653559221	40.0	37.0	41.0	30.5	41.0
44-45	36.751681544997965	40.0	37.0	41.0	30.0	41.0
46-47	36.59900410620812	40.0	36.5	41.0	30.0	41.0
48-49	36.41405439832957	40.0	36.0	41.0	30.0	41.0
50-51	36.19117158248127	40.0	35.5	41.0	29.0	41.0
52-53	35.9540892363586	39.0	35.0	41.0	28.5	41.0
54-55	35.68241687652409	39.0	35.0	41.0	28.0	41.0
56-57	35.39833668785823	39.0	35.0	41.0	28.0	41.0
58-59	35.1143808287529	38.0	35.0	40.5	27.0	41.0
60-61	34.80114889905852	37.5	34.5	40.0	26.5	41.0
62-63	34.45696055617236	37.0	34.0	40.0	26.0	41.0
64-65	34.095435548642726	36.5	34.0	39.5	26.0	41.0
66-67	33.71537032618085	36.0	34.0	39.0	26.0	41.0
68-69	33.31362870118555	35.0	33.5	39.0	25.0	41.0
70-71	32.92272658399666	35.0	33.0	38.0	24.0	40.0
72-73	32.51710266148954	35.0	33.0	37.0	23.5	39.5
74-75	32.142156783476494	35.0	33.0	37.0	22.5	39.0
76-77	30.697320006830363	34.0	30.5	35.5	20.0	37.5
78-79	31.43299566414386	35.0	32.0	36.0	20.0	37.5
80-81	31.3118243887941	35.0	32.0	35.5	20.0	37.0
82-83	31.05295772753285	35.0	32.0	35.0	18.5	37.0
84-85	30.810440043707352	35.0	32.0	35.0	17.5	36.0
86-87	30.552526058176916	35.0	32.0	35.0	14.5	36.0
88-89	30.34393873699723	35.0	32.0	35.0	10.5	36.0
90-91	30.133548277418292	35.0	31.0	35.0	7.0	35.0
92-93	29.9790506205363	35.0	31.0	35.0	2.0	35.0
94-95	29.747843821318845	34.0	31.0	35.0	2.0	35.0
96-97	29.457546794855503	34.0	31.0	35.0	2.0	35.0
98-99	29.112867950456167	34.0	31.0	35.0	2.0	35.0
100-101	27.62298723298636	33.0	28.0	34.5	2.0	35.0
>>END_MODULE
>>Per tile sequence quality	warn
#Tile	Base	Mean
1101	1	0.48998943921472815
1101	2	0.48633210556698714
1101	3	0.6749990199380171
1101	4	0.4592970263127256
1101	5	0.4075031549597128
1101	6	0.48919593900826897
1101	7	0.45314340537930775
1101	8	0.45334546799694664
1101	9	0.5954643856970563
1101	10-11	0.5251167961812229
1101	12-13	0.569326427496641
1101	14-15	0.6694134636842932
1101	16-17	0.702189880345955
1101	18-19	0.7038186763463443
1101	20-21	0.6679427508122657
1101	22-23	0.7073424995683766
1101	24-25	0.7182755272996317
1101	26-27	0.7008410671125702
1101	28-29	0.7695538474188837
1101	30-31	0.7635065798339937
1101	32-33	0.7344191563746207
1101	34-35	0.7285780850552896
1101	36-37	0.719072206120039
1101	38-39	0.6689998096396508
1101	40-41	0.7174952443527616
1101	42-43	0.7020228012196199
1101	44-45	0.6697476985172628
1101	46-47	0.6651119582329557
1101	48-49	0.7329858396881193
1101	50-51	0.6567870520292658
1101	52-53	0.6492805961158652
1101	54-55	0.6601560434678717
1101	56-57	0.6509056680578738
1101	58-59	0.5764715897784001
1101	60-61	0.6147608852866426
1101	62-63	0.5569944011446992
1101	64-65	0.5879583522495437
1101	66-67	0.5475592126764113
1101	68-69	0.5150414640098901
1101	70-71	0.5300821289683455
1101	72-73	0.4714729477274133
1101	74-75	0.4468836824503697
1101	76-77	0.35015438475794625
1101	78-79	0.49563349377583776
1101	80-81	0.5175444592957099
1101	82-83	0.5586140097657797
1101	84-85	0.5374766286112305
1101	86-87	0.612376955157611
1101	88-89	0.6450768541774679
1101	90-91	0.6728799699253436
1101	92-93	0.6257450212187052
1101	94-95	0.5989877471872695
1101	96-97	0.5703573448700077
1101	98-99	0.588118476815847
1101	100-101	0.9343049432008463
1102	1	0.37777960163639435
1102	2	0.38633830570045546
1102	3	0.6440460482511732
1102	4	0.41016499085222335
1102	5	0.3661518357846276
1102	6	0.3730305082400278
1102	7	0.3545967788887694
1102	8	0.3768745310237378
1102	9	0.42153608701763545
1102	10-11	0.4775072377000029
1102	12-13	0.49144060915113386
1102	14-15	0.5921524738016117
1102	16-17	0.5681924673675454
1102	18-19	0.566284939807808
1102	20-21	0.558652263781731
1102	22-23	0.6181667465491003
1102	24-25	0.6793617655868616
1102	26-27	0.6670482469358845
1102	28-29	0.6354190435566807
1102	30-31	0.6911859270312704
1102	32-33	0.5281379849973504
1102	34-35	0.5861734707224144
1102	36-37	0.5783063169716485
1102	38-39	0.5854073739262518
1102	40-41	0.6330591276694406
1102	42-43	0.5867322970342883
1102	44-45	0.6690196168614193
1102	46-47	0.5880879575799085
1102	48-49	0.5961579785469766
1102	50-51	0.6662033049082154
1102	52-53	0.6678211696122247
1102	54-55	0.6642387032965971
1102	56-57	0.6386428543183484
1102	58-59	0.572687694906115
1102	60-61	0.5525762625011623
1102	62-63	0.4721161897630495
1102	64-65	0.5337550347638782
1102	66-67	0.5153666289848786
1102	68-69	0.47692646366962776
1102	70-71	0.4606100932806001
1102	72-73	0.4713994124599523
1102	74-75	0.4272686139636548
1102	76-77	0.3532060876142076
1102	78-79	0.5398023004797956
1102	80-81	0.617174875820055
1102	82-83	0.5803945956197758
1102	84-85	0.6502999154221349
1102	86-87	0.6027201806746838
1102	88-89	0.6413170176966609
1102	90-91	0.6673689008478654
1102	92-93	0.6109348434529522
1102	94-95	0.4802670711585435
1102	96-97	0.5769632738065091
1102	98-99	0.607768301803457
1102	100-101	0.8229328713694386
1103	1	0.3544581586250395
1103	2	0.3776773575703203
1103	3	0.6083565249485652
1103	4	0.3492537569647709
1103	5	0.31482095450734704
1103	6	0.3573969676274942
1103	7	0.36343372204699165
1103	8	0.417459005984135
1103	9	0.49651566023214144
1103	10-11	0.4755322400359816
1103	12-13	0.5018561730282514
1103	14-15	0.6109354759855847
1103	16-17	0.6055653603933777
1103	18-19	0.589437019476037
1103	20-21	0.5897804049237934
1103	22-23	0.6313081285311952
